id,user_name,user_rating,user_review
3,Brian D,4,If you are looking for a real New York slice or a quick bite to eat you cannot go wrong here. The pizza was delicious.
3,B8997UFadamw,5,So we came up from philly to look around at some sights. We were told to go to bleeker street pizza for the best. Spot on excellent pizza. With so many spots in philly it's easy to tell REAL from fake pizza. The cheese was...
3,oli356,4,"Visited Bleecker Street pizza, there was no line or wait when I visited and got served and sat down within a minute. 
Slice was good. Not much more to say!"
3,albal773,5,"were here a few weeks ago. with friends. we had to make a line t get in but was worth it. they have cool booth with people's name on it, very historic. we ordered a few pies, all amazing. will come back anytime"
3,Dhender,5,"super good pizza, reputation is well deserved. fresh and quick - didn't know NY pizza was a thing before this !"
3,Charlotteontheroad36,5,"This pizza place is great!! Service is quick and pizza truly is amazing. Plus we had a good talk with Greg, who is working there. Very nice conversation which made the experience even more enjoyable."
3,N1ngN1ng,4,"Liked this a lot! Slices on paper plates, served with a smile. 

Cosy and convenient with no fuss. Plenty of selection, drinks and a good atmosphere."
3,Aaron H,4,We decided to visit the Bleecker Street Pizza restaurant for our first dinner in NYC. The pizza was great and affordable. I loved the cheese pizza. It had a perfect crust. The only downside of this place is that they don't sell any sides to...
3,ItsmeVA,5,"Still as great as ever. We’re back in NYC for a few days and we come to Bleeker Street Pizza every visit to get the delicious Nona Maria and Mushroom pizzas. This time, we had a lovely conversation with the owner Greg. Thanks for 15..."
3,Rickwoods2014,5,"Thank you Greg for making us feel welcome and the yummy pizza. 

I would recommend anyone visiting New York to stop for a slice of the world famous pizza.

The pizzeria is just around the corner from the friends apartment."
3,ethanb93,5,"This place is a gem. Gary greeted us at the door and told us about their famous Nona Maria pizza named after his grandmother. His recommendation didn’t disappoint! The slices were fresh, crust was somehow crispy and soft at the same time - delicious! Definitely..."
3,Dennis F,3,"My expectations were high but I was disapointed.
Crust was not too bad but not at the top. Ingredients were not so special.
A little overcrowded and seating was scarce.
Seems to be an overrated place in a beautiful district. 
For better experience, try Sal..."
3,sfern1085,4,"Small intimate pizza parlor in the West Village. Fast, friendly service and great tasting pizza! Right near the subway ."
3,Lisa B,5,"Highly recommended! We not only enjoyed our authentic NY pizza,  but enjoyed hearing about the history of the restaurant!"
3,Allysonjade,5,"The pizza was delicious! Fresh and exactly what you hope for in a NYC pizza. My family had the Nonna Maria Pizza and I had the gluten free version - delicious! We highly recommend it! It was great meeting Greg too, he made our visit..."
3,meghanmccart1,5,"Pizza was excellent but what made our visit was the welcome we got from Greg. He was very friendly and helpful he also offered to take a picture of us.
Thanks Greg from Mike and Meghan from Cork in Ireland."
3,katehoward,5,Pizza was great! Everything was fresh and tasty. We also got a salad and their dressings look to be made in house. Staff were super nice as well. Would come back.
3,keshaWW,4,"Chosen for quick lunch, well-detailed menu, fast service, quality pizzas, freshness and good value for money"
3,JarnoS117,5,"Popped in our way to Bedford Street. Delicious pepperoni pizza slices and cold beer. Real New York experience. Also, received excellent service from Greg."
3,Sandra D,5,"We had the privilege of visiting Bleecker Street Pizza during a food tour of Greenwich Village and thoroughly enjoyed their signature pizza, Noona Maria.  Greg greeted us at the door and was a fantastic host - he really knows what customer service is all about."
3,Marcos Y,5,Excelent slice. Their famous Nonna Maria lives up to it's fame. Greg was very nice to us! A must try in NYC
3,hjt35650,5,"This place has a storied history.  Located in Greenwich Village, the cozy seating adds to the experience of great food.  Highly recommend."
3,Thadman7,5,"Our family of 4 had a little bit of everything and it was all amazing.  The mushroom, the nonna maria, sausage and pepperoni, mushroom and pepperoni.  The Greek salad was also great and everything tasted so fresh.
If you want the real deal NY style..."
3,lovingthejourney55,5,"at first glance a slice of Bleeker St pizza y just pizza, then you take your first bite, and you are hooked.
I rarely over eat, not a brag just a fact, and that day I certainly over ate, but it was definitely worth it...."
3,raynek,5,"I love their pizza, nice crispy crust and piping hot.  Tried their award winning Nonna Maria and it was amazing.  Ran into Greg outside as we were peaking in to see if they were open and he welcomed us in and we had a great..."
3,calmacrae2019,5,"Visited on 30th October, were immediately greeted by Greg who was super friendly, he recommended the Nonna Maria, which was already on my list of 'must eats' during this trip to New York and this pizza slice didn't disappoint. It was delicious, just pipped at..."
3,ErinLoebach,5,Bleecker Street Pizza is the real deal. Awesome New York style slices. The Nonna Maria pizza is my favorite pizza ever. Special thanks to Greg for the birthday slice and great conversation!
3,Alexbroomie,5,"The pizza was amazing, Greg the owners brother was lots of fun and welcoming. He told us about the history of the place, recommendations, and just super helpful. 
Delicious pizza!! we had to go back again. 
Thanks Greg!!"
3,AudDavo,5,Our group of 7 had only one opportunity to have a NYC pizza experience and Bleecker Street Pizza did not disappoint. As soon as we entered the shop we were greeted by Greg who was so friendly and explained a little bit about the restaurant...
3,Jeanine S,5,The pizza was amazing.  We had the Nonna. It was so great. Cheese has a great pull. Crust perfect.  Greg was the best.  He can work a room like no one's business.  Thanks for the photos.
3,senge11,5,"We come here twice a year from Atlanta.  My daughter and I met Greg (the previous owner who sold the store in February but he still works here 2 days a week).  As usual, we loved the Pizza!"
3,BFair1968,5,Came here after watching several of Barr's videos and pleasantly surprised. Gregg was the man of the hour as he came over and spoke to my wife and I.  Saying hello to my wife in Korean was icing on the cake. And the nonna marie...
3,FoodyReviewer,5,"If you’re craving pizza, this is worth a visit. 
Made before your eyes. Served hot. Tasted great. 
Easy to find location.
About $4 per slice"
3,tifannya28,4,"Bleecker Street Pizza is definitely a must go while in the city! Delicious pizza, fresh ingredients, great flavor and great staff.  Totally recommend it!"
3,Momworkout,5,We were on a trip to the city which included lunch at Bleecker Street Pizza. I had not been to this part of NYC and I was pleasantly surprised. We ordered ahead and picked up at the restaurant. Very good New York style pizza. Reasonably...
3,MatthewJJ20,5,"Delicious pizza at a great price! Try the Nonna Maria, its excellent.

Greg is great and made us feel so welcome!"
3,annacoon,5,"This is some great pizza! Clean ingredients not to greasy just perfect! The crust even taste good, have lots of options to choose from."
3,Kelsey H,5,"Recommended by a friend and DID NOT disappoint!! Great pizza, atmosphere, and the most friendly staff! Greg was a pleasure to chat with! Wish we had a Bleecker Street Pizza in Alaska :)"
3,adpihogalum,5,"A lovely single serve pizza option of deliciousness!  Crust is perfectly crisp and toppings are delicious.  Proprietor Greg is a very hospitable host, especially to two out of town Oklahomans"
3,TGillman77,5,"I have eaten a LOT of pizza in my lifetime in a lot of states but this is by FAR the best I've ever had, so goooooood... The Nonna Maria is THE BEST... Thank you Greg for an AWESOME visit...!!"
3,adamsF3937TK,5,We ate ate this place after reading reviews. The crust is so good...soft yet slightly crunchy. Very unique? Try the Nonna Marita. Greg is kind and loves to walk around and greet his customer. Great place!
3,Ralph W,5,Just the best I've had in NYC. Quick service. Great crust and tasting pizza. The atmosphere is what you would expect from a local business. The location is easy to get to on the way to or from S. Manhattan from Mid-Town. Heard the owner...
3,petersY2981GZ,4,"Read all the reviews. Made a Point of visiting on my first trip to NYC. Pizza was excellent, went basic with a margarita. Friends I came with weren’t as impressed. They refused to come in with me, they didn’t think the sit down area looked..."
3,Gary T,5,"Our family recently ate at Bleeker Street Pizza, we tried the pepperoni and the Nonna Maria, both are very good, I think the Nonna Maria was the best.  We met the prior owner Greg, he was quite personable, we understand he's sort of retired yet..."
3,jennifercC1379PW,5,This pizza was delicious!  It was served quickly and fresh.  Friendly staff!  Great atmosphere.  Crowded but still plenty of room
3,sasquatchsf,4,"Very tasty pizza, with really good crust. We tried slices of both cheese and white pizza, and they were very satisfying. I'd come back!"
3,jjayinmaine,5,I go to NYC about twice a year and always stay in the Village. I went there in late September with my son. On a beautiful Sunday night we wanted to stay outside and decided to just go to Mamoun’s for dinner (my son had...
3,Alejandro J,3,"Ordering and paying was some what confusing. The pizza was more oily than usual. Staff was friendly though; a rare thing in NYC.

Good location."
3,M2944CGjudithh,5,"We were here the third time and it is still the best Pizza we had in NY. We also had the joy to meet Greg, the soul of Bleecker Street Pizza! He shows you which choice is the best! 
When in New York this Place..."
3,10dwaynec,5,"We wanted NY Pizza.
We did our due diligence, we researched, we waited in line and we were not disappointed!!!"
3,ScottCourt13,5,"Wow, I read online that this was voted the best pizza in NYC and #2 in the entire country.  We could tell and taste why!  The pizza was out of this world and Greg made our expereince wonderful!  He was so cordial and really just..."
3,Rockeclark33,5,"Hands down the best pizza I’ve ever had. Place is a small old school NYC pizza joint. 

Would of loved a t shirt but not for $22. Never understood why people want to make so much money off of free advertising. Could prob sell more..."
3,Lisa B,5,We visited the restaurant for lunch last week based on the reviews from Google and TripAdvisor. We were not disappointed! The recommendation was for the Nona Marie pizza so we each got to slice and it was phenomenal. You can tell the ingredients were fresh...
3,CurlybirdWriter,4,"It was pretty good pizza; I think that people in the Village must consider the greasier the pizza, the better.  They definitely use fresh ingredients and it tastes good.  I am not sure if I would rate them number one.  It's worth a visit."
3,alanbV7728YZ,5,"This place is pretty straightforward / they sell good pizza. You walk in, order your slices and wait. There’s plenty of room to eat it too. The pizza is superb and there is plenty of choice. I highly recommend this place."
3,globetrotter65000,5,"Many pizza places in NYC claim to have the best slice of pizza. This place does not shout that they have the best pizza, they simply prove it with their quality, taste, and fast and friendly service. The pizza is made to order and was..."
3,dakotalayne,5,"In town from SD. We saw a recommendation on YouTube by “Here Be Barr”.  He said it was the best slice in NYC... my family agrees!  Big thin slices with a crispness to the crust. Easy to fold, but substantial. “Greg” (owner?) stopped by our..."
3,687gavind,5,They say the best pizza in NYC Got to  say I agree cant say enough about the pizza we had  thanks Greg!!!
3,Anthony Y,5,"Such good pizza! Greg asked us to write a review and after taking a bite of the pizza, it is definitely worth it! Thin and crispy crust, the Nonna Maria is a must have! I’m writing this up in the restaurant as we speak and..."
3,Spazface,5,Great pizza and service! Loving the chats with Greg - make sure you say hi to him when you pop in. And ask him for some grated parmesan cheese.
3,tevaneee,5,Amazing pizza! So glad we found this place! We loved it so much we came back for more pizza the next day. Greg and his staff were friendly and we got to enjoy some New York history through Greg’s stories! Thanks for your hospitality and...
3,Robbobbananabob,5,Greg and crew are always so fantastic! Thanks Greg for making the best pizza!!! We recently moved out of the city and we always make time for Bleecker Street Pizza when we are back in town.
3,grn11,4,"I had a slice of pizza here.  It was good, and did have a grilled bottom, which I liked.  But that's it.  It was good.  I wouldn't go out of my way to come here unless I was nearby.  The people who work there do..."
3,jamesfQ6298FJ,5,Great fresh classic NYC thin crust pizza. Many toppings. All delicious. We stopped there with another couple and sampled several different slices. You won’t go wrong.
3,Liz G,5,"Wow. This place has pizza that lives up to its reputation. I love the crust - nice crunch on the bottom without being too dry, I had the White Pizza and the Nonna Maria pizza - one slice each. Both were excellent. Know this place..."
3,journeyoutoftheblue,5,"I have traveled all around the world and Bleecker Street Pizza is the best pizza I have ever had, hands down! A crispy thin crust with a delectable sauce with your favorite toppings. You must eat here! Say hi to the awesome owner, Greg!"
3,GPaCalgary,3,"Not sure what all the fuss is about this place being the second best place for pizza in the USA?
We thought that our half Peperoni and half Hawaiian pizza was good, and was an authentic New York thin crust variety. However, the Hawaiian one..."
3,JeremyMc331,5,The Nonna Maria  at Bleeker street pizza is truly the best slice of pizza I've ever had. Decided to try five places in Greenwich Village one day with friends and we all agreed that Bleeker Street Pizza had the best by far. Have been back...
3,dalbenzio91,5,This is the best pizza I’ve had so far. Best pizza in NYC. Their flavor is really good and it is affordable. 100% recommended.
3,ashleyrkc,5,"We went on a walking food tour and were brought to Bleecker Street Pizza. We were warmly greeted by the owner Greg who brought a fresh pie called the Nonna Maria, named after his grandmother. 💗 Her family recipe is unmatched! Absolutely delicious! We will..."
3,KarenTM2014,5,"Wonderful Lunch at Bleeker Street Pizza today
Strongly recommend: Great taste, excellent service, people actually are happy serving you, and observed fantastic teamwork. Gregg stopped by to say hello and made us feel right at home as all new yorkers do  for out of town..."
4,Aerobol,3,"This was supposed to be the highlight of our trip to NYC. That ""#3"" finally convinced us, as Tripadvisor -prior to the pandemic- had been our ""guiding light.""

In short, what was the only outstanding dish? The escargots. What was the most disappointing (and expensive)..."
4,578deirdred,5,"We loved the food, the service and the ambiance!  Every thing was clean and all wearing masks. Food was wonderful. All four had something different and we each loved it."
4,BWilk212,4,I met a friend for lunch.  There is a nice outdoor seating space and the decor indoors is lovely.  I had the Boucherie burger which was really average and not worth the price.  My friend had the mussels and really liked them.  Fries were great...
4,susanpaz2,5,"Food was great, very nice outdoor seating (inside too), nice bar. We had the wagyu steak it was delicious."
4,Mdstrother,5,"A wonderful meal.  Chateaubriand - a masterpiece with the sauce, perfectly cooked meat, bone marrow, and vegetables.  Chocolate mousse, a delightful cheese, French prosciutto, and hericot verts."
4,jackobs22,5,"love love this place—French food made to perfection. I brought my best friend and my Goddaughters to introduce their palate to delicious and delightful cuisine. Let's just say they enjoyed themselves so much they want to visit again. The waiter was wonderful, and the management..."
4,Inspire23533956845,5,Fantastic food. Incredible steak tartar. Delicious meat! Perfect place for food meat lovers. Service friendly and kind. Recommended
4,Efaith1321,5,"Boucherie was exactly what my boyfriend and I were looking for when in New York City for a fancier dinner spot. Ordered the steak frites, which was absolutely amazing and the service was very friendly and helpful as well. Restaueant has a romantic vibe in..."
4,Travelived,5,"I have walked past this restaurant a thousand times but only came in for a bite after speaking to the delightful Aya!   She was warm, pleasant, upbeat.  Everything she recommended from cocktails ( la vie en rose🌹) to the burger were delicious.  Next time I’m..."
4,510kendrickw,5,My friends and I had a wonderful meal.  We had three different orders and all were brought on time.  The place was very clean.  We would go there again.
4,Alicia C,5,"AMAZING RESTAURANT, the drinks were phenomenal and the service was amazing. Bartender Michelle will treat you right!!!"
4,lejimenezo,5,Excellent restaurant … the food is delicious … fast service and a very good atmosphere … I recommended 100%
4,Sam C,5,"Michele !!! such a great host , he really knows what he's doing , other restaurants could learn a lot from him
plenty to eat , big portions
steak amazing
goats cheese amazing
whole experience amazing and AWESOME
we will return soon !!!!!"
4,233kimf,5,"Great service , amazing food , beautiful place.
We will comeback soon for an other amazing brunch !!"
4,copaleski,5,"Such a cute & delicious French restaurant right by union square! The service was great, ask for Michele! He recommended the goat cheese salad & it was the perfect appetizer. The outdoor dining set up was cute & staff was very covid safe. Would totally..."
4,cherishmalhotra,5,"It was my first time at Boucherie and it was absolutely amazing! We celebrated my besties birthday and we felt like some fancy gals! We loved our gorgeous serve Michele, he was so sweet and attentive. Definitely recommend!"
4,O8356LNjuliah,5,Meal was amazing - over generous portions with an innovative selection of cocktails to select from. Outdoor dining was well spaced out and indoor dining had partitions as well. Service was very fast - special shout out to our amazing server Michele! Will be coming...
4,lizmur17,5,Amazing food amazing service! Was nice to be out after a year of not enjoying dining out.. come and enjoy the food atmosphere and service
4,mahmudar91,5,My fiancé and I recently moved to Gramercy. This restaurant will definitely be a regular for us! The food was exquisite. We especially need to pay complement to Michele. He made our experience exceptional. We look forward to returning often.
4,560elyses,5,Upon a friend’s suggestion we dined at Boucherie and couldn’t be more pleased! The fois gras and octopus were outstanding appetizers. The tomahawk steak and salmon were delicious. Ask for Michele he really took care of us and made great wine suggestions!!! We will be...
4,D587EFalexas,5,Looooved my first dinner at Boucherie!!! If you’re a meat-lover you have to go with the Tomahawk. Our waiter Michele was fabulous and helped us pair it with an incredible red wine. They also gave the cutest most comfy outdoor set-up thats very Covid-safe and...
4,brendenstrauss,5,"Just got back to New York and was looking for a  cute outdoor dining spot in my neighborhood to take my mom and sister to. I came across Boucherie and loved their outdoor seating. Our waiter, Michele, offered great suggestions for the meal and wine..."
4,janpal,5,First of all the the wait staff was wonderful. Friendly and professional they made the evening a pleasure and a great match for the food. We didn't make it to Paris this year but this was a close match. They have an amazing Prix Fixe...
4,alejandrovE7972GO,5,We got seated right away and our food was  very good. The best part was the service. Michele was very attentive and nice. Thank you!
4,676lilianav,5,"Great food and the best service! 

Thank you Michele :) 

We will definitely be coming back. We got a table right away."
4,O202MWthomasc,1,"I made a reservation on open table, got a phone call 2 hours later to give my CC card Infos in order to lock the table.
I gave all infos until they ask for the CVV wich I said I wasn't comfortable sharing over the..."
4,Klfrischmann,5,"Boucherie opened up recently for indoor dining and I was so eager to try!  The ambiance, food, and our waiter Michele was fantastic. He was Friendly and attentive, and our food was exceptional.  So happy with our experience and will definitely be coming back!"
4,F2757XEharrisons,5,"Great time! I had a few high maintenance guests with me, but Zach was absolutely wonderful and gave us a great time. I loved the COVID precautions that were implemented while dining. WILL DEFINITELY BE BACK!"
4,Megvsaur,5,We came to Boucherie for a long overdue reunion and we had the best time. Our server Zach was extremely attentive to every detail and gave us an overall amazing experience. We loved dining here and we can see they have taken every precaution to...
4,568harrisons,5,Coming here with the fam is always valid.Zach was so accommodating and the drinks are A1. All our tables were spaced out and completely covid safe. If you need any drink suggestions zachs your man.
4,rociosanchezz,5,"The service was exceptional, me and my girls were well taken care of. Being that it’s Covid, I felt safe, the measures the staff were taking, especially Zach, our server made life feel normal for a while"
4,annadM6631PW,5,Excellent service! Michele was fantastic! We had a lovely time!  The service was incredible and the waiter was fantastic.
4,AnaliaG84,5,Ate a late lunch indoors. We had lovely reserved seating waiting for us but we asked to switch as it was a bit too close to the door. They moved us without issue and we had a view of the open kitchen. Service was top...
4,545cynthiaw,5,Incredible food and wine. We enjoyed the outdoor cabin and Rene was very attentive and professional! He made great suggestions and provided us with great service! The mussels and French onion soup with an incredible glass of Bordeaux was perfect for a chilly winter day!
4,PerksAdvisor_NYC,5,"Amid the NYC restaurant crisis Boucherie Union Square has done a credible job of keeping the meals coming.  On a recent visit, I appreciated how they were willing to accommodate my party without reservations.  Their outside section is cozy but still had good air flow..."
4,Q8833BTnicoled,5,"Excellent Restaurant!!
The food was amazing and great service.
Very clean and warm to eat outside. 
Highly recommended.
Steak was perfectly to term and a variety of wines!! 
Great!!"
4,Trip697792,5,Had a filet mignon with a California red. The term was excellent. Service was great and very attention to detail.
4,V1652QNjosen,5,"Excellent 
The food amazing 
Service great 
Very clean
Warm to eat outside 
Highly recommended 
Menu amazing"
4,Resumegal,3,"Went because of the great reviews but we must have hit a bad night. The good news....beautiful atmosphere, nice staff. NYC restaurants being shut down the day after our dinner may have been a factor, but it is no excuse.  Steak au Poivre was SO..."
4,yulianka2015,5,When a place has great food and a beautiful ambiance what more can you ask for from a restaurant. Service was spotless and very attentive. We ordered the filet mignon and wagyu steak. Both were delicious and highly recommend. Come here and have a meal....
4,813aleksandarb,5,"First time here, food was amazing,  outstanding service, all in all very authentic experience worth repeating. The manager checked on us several times, a lot of attention on client satisfaction. Will see those guys again sooner than expected. Big thank you too Bucherie staff!!"
4,johannyr306,5,This would be our third time at this restaurant and the food just keeps getting better and better. We felt this was the best place for our family to have a great Thanksgiving dinner. Zach provided great customer service and was very knowledgeable on the...
4,SJW002,5,"Zack was an amazing server, so attentive and knowledgeable. Delicious drinks and would recommend the Wagyu Burger."
4,bekkitea,5,"This is an amazing place to have steak, I really recommend coming here for dinner! The interior decor is absolutely beautiful and moody, perfect for dates. We ordered the tomato bisque soup and french onion soup as appetizers, they were very flavorful and the cheese..."
4,vcl239,5,We came here with our friends for a Halloween dinner and had the most amazing service! Our waiter was Aaron who nicely dressed up for the occasion in a Mario outfit. The food was superb (we recommend the Wagyu and the New York strip with...
4,Cjackson812,5,I visited Boucherie with some friends and we had a fantastic meal and dining experience. The French onion soup is a must try!
4,Cloud31286,5,"Fantastic French food! The onion soup was the perfect starter on a cool fall day. Lovely space, friendly staff."
4,kt141516,5,"Amazing food, fantastic wine, attentive staff. Highly recommend the French onion soup. Would recommend."
4,feathersrule123,5,"Adorable french restaurant, great vibes. High ceilings, cute french decor, great food. Exactly what you think of when you want a fun french restaurant. Honestly they did a good job with covid restrictions as well, everyone wore masks, space between tables. Definitely coming back!!"
4,666akmaln,5,amazing drinks and even better food. i got one of the juiciest and flavorful filet mignons i’ve ever had! definitely recommend!
4,wzupsean,5,so delicious and health concious! filet mignon and aalmon were amazing!! tempurate taken before sitting.
4,671aldenp,5,"I just ate at Boucherie and all I can say is WOW. The food, the ambiance, the service... it was one of the best nights of my life. A laugh factory like never before. Did I enjoy my meal? Idk you tell me"
4,cuuzz,5,Steak tartar and Wagyu bar steak were delicious and the cocktails are unique. Would definitely come back
4,gjsalonia,5,"Fantastic atmosphere, the food was incredible and with such circumstances(COVID-19)made the best of the moment. Service was top tier and never left a glass half full. Will definitely come back for future nights out."
4,500brettr,5,"My pork chops were great, I was quite satisfied with the level of expertise in which my dinner was cooked"
4,367shelbyr,5,Delicious food and amazing service :) I had the steak and my bf has the salmon. We shared and were SO satisfied!!
4,Footprints251189,5,Fabulous experience. COVID friendly. Heat lamps is a plus. Great streak frites and fries. Would recommend!
4,yummieboba,5,"Visited in October for a friends birthday and service, safety, and food were all great! Cote de boeuf, escaragot and ratatouille are amazing. Crepe suzette is to die for! Our server Aaron was very helpful and provided great service. Will he visiting again soon!"
4,Stephanie S,5,Came here with my girl friends and had a delicious meal. We shared 2 steak frites and a Caesar salad. I would definitely recommend!
4,nyclevart,5,Had a great experience dining outdoors at Boucherie Park Ave. The tables were separated with partitions so it felt very safe. Food was delicious and service was stellar. Highly recommend.
4,martaw341,5,"Omg what a great experience 
BOucherie u are more than 5 stars 
Everything was great from the beginning to end 
Servers management very welcome and attentive 
Super nice hostes 😘😘😘😘😘"
4,T8330YHsarab,5,"If you want a quality dinner with even higher quality service, look no further than Boucherie. It’s delicious, the food comes quick, and the staff are great. Make sure you get the Escargot - it’s to die for!"
4,V1203RToliviah,5,"This place is absolutely delicious! Staff is very courteous. Food is provided quickly. All the food, from wine to entree to desert, is exquisite. Definitely recommend."
4,Jae L,5,"Boucherie was a nice French restaurant on Park Avenue between 18th and 19th Street. Its spacious interior was classy with high ceiling and elegant decors. But when we visited the restaurant on October 10, 2020, nearly all the diners, including us, sat at the outdoor..."
4,laurenoL1910SI,5,"Felt like normal again! Gorgeous atmosphere, delicious food and awesome cocktails. Our server Aaron was courteous and accommodating at every part of the meal."
4,elizabethfA1494NN,5,"Very quaint atmosphere, incredible food and service! The salmon was perfect!Our server Aaron gave an great red wine recommendation which we loved. I’ll definitely be back soon since everything on the menu looked amazing."
4,202carolyno,5,The food and atmosphere are amazing! Everything was in proper cdc guidelines and felt completely safe. Aaron our server was fantastic. 10/10 recommend
4,amberlT7739ZN,5,"Came here with friends for my birthday. This was right after they reopened indoor dining, so it was great to be able to sit inside. We let them know ahead of time that it was for a bday dinner, and they gave us a spot..."
4,Yummythings10,5,"Here for birthday dinner - Very nice interior, good food, good music, good service! Recommend for good vibes and special occasions"
4,Cindy4125,5,Came here for my friend's birthday dinner and we had a great time. We were seated in a nice quiet area of the restaurant. Our waiter was very attentive and the food was great! I had the wagyu burger.
4,Yejin K,5,"Came here for a friends birthday when indoor dining was open. The staff was very helpful, everything was by covid regulations, overall very great experience. The wagu truffle burger is very good too. recommend coming here for special days!"
4,munzy18,5,Boucherie has done a great job on outdoor dining / indoor reopening — excellent wagyu burger and really nice ambiance. Good place for birthday celebration!
4,rachelmargolin,5,"Best food, service and drinks! I felt really safe with COVID and it was definitely a great way to get out safely in the city. Would recommend and will definitely be coming back"
4,277arjung,5,"Great food, great drinks, great service! 10/10 recommend for a classy and affordable dinner around union square"
4,839elanal,5,"Julio really showed up for us tonight, along with the other attentive and thoughtful staff. I felt safe (Covid and otherwise) and the  food was ready specially. Duck confit was A+ — a great experience all around."
4,emmasJ9666AT,5,I had an amazing birthday dinner here in September. Very safe COVID regulations and separate outside booths. The food was delicious and service was just the right amount of attention. Julio was great and very accommodating with how we ordered family style.
4,whatsgoody,5,"Speaking for the entree, great value, complex, delicious. The flank steak alone was great, but when I smeared some bone marrow on it, the meat became next level. 5 stars.

Make sure to get some of their connoisseur grade sea salt for the salad. 

The..."
4,zachpec,5,"Julio is the man (our server). During this unfortunate pandemic it’s hard to truly feel safe while dining. Boucherie union sq really does care, and provides the infrastructure to provide it. Very elegant dividers. Honesty prefer this to regular dining. Food was incredible. Get the..."
4,tpecoraro,5,Amazing dinner after a night out in NYC! Recommend to any locals or visitors. Extensive wine selection and French dishes to drive the pallet bonkers
4,evanderalimajor,5,The atmosphere is lovely...plus paired with the most professional service. My steak dinner was phenomenal!
4,samso69,5,Great steak sandwich. Good hygiene during Covid times. Plexiglass dividers provided in between tables for outside seating. Great brunch and steak. Good service.
4,HelloFoodieGW,5,Had a wonderful lunch with friends and family here. Food was great quality and flavorful. Loved everything we were served and the service was amazing❤️
4,Ellie141417,5,Amazing service. Super quick and incredible burger and desserts. Beautiful atmosphere. Would 100% recommend.
4,54oliviao,5,Such great service. The staff made sure we were taken care of. Delicious food and great atmosphere. Highly recommend if you’re visiting the city during the pandemic!
4,itsjackcheng,5,"One of the best French Steakhouse restaurant you can find in the heart of NYC. The atmosphere is fantastic for any occasions, from business events, date night, or even a gathering of your friends and families.

The hostess was kind enough to allow us to..."
4,Marilyn000t,5,Amazing food and cocktails! We got the squid ink linguini and the rigatoni. Great outdoor dining setup
4,gehahn96,5,Grabbed dinner with one of my close friends. Had octopus and tuna salad. Favorite place in the city for octopus!
4,jjjb12345,5,Great steak and wine pairing. Outdoor seating was prime with little hassle and solid service. covid separation was well done.
4,rohan19678,5,Great steak better friendship. Service was incredible. Accommodated outdoor dining well. Also great wine.
4,444nathanielc,5,Great service and a good steak as well! They handle separation for COVID incredibly well and I didn’t feel at risk at all.
4,246dgee,5,The food here was delicious and they did a great job with the outdoor dining during Covid! The service was quick and the waitstaff took great measures to keep it clean
4,hollywood834,5,Stumbled on to this place by accident but man am I thankful... ambiance service and food was amazing. Social distancing at its best with dividers put up so you can enjoy your meal in peace. Waiter Aaron was amazing and couldn’t get enough of the...
4,Jorem25,5,"Service was amazing everyone was attentive even if they weren’t our server. And brunch was delicious! We randomly decided to come here and everyone was social distanced, with masks, and had separations so we felt comfortable in this Covid environment. Definitely recommend"
4,joannw960,5,"Have always loved Boucherie, but love them even more after seeing their COVID setup. We were seated immediately for Saturday brunch and enjoyed our meals and drinks leisurely.  All tables are very well divided and the staff is super friendly. Special thanks to Aaron, our..."
4,Los040834,5,Yes you should visit NYC during COVID and YES you should visit this restaurant. Not all restaurants are open but this gem definitely is. Great service by Erin and great good. Nice setup outside while respecting all the COVID regulations.
4,T3625YUheathera,5,"5 star service! Kept us cool in the heat, food came fast and was delicious. Will be back very soon!!!"
4,109jaynec,5,"Loved the food and drinks! Had wine, apps and dinner. Dinner was yummy and wine was great. Had a wonderful time with friends."
4,victoriamN1456PE,5,Amazing food! Great service and lots of sparkling wine. Definitely recommend the steak tartare. It was delicious!
4,dhruvkchl,5,"Service is great. 
Food is amazing. Onion soup, escargots and espresso martinis are to die for. 
Vibe is perfect."
4,343aliciak,5,Amazing food and service. Covid friendly! All and all had a great experience at boucherie. Would come back.
4,Krs0902,5,I came here for a date on a Saturday night. The service was amazing and the employees were all wearing PPE (face shields). There were dividers separating the outdoor tables. I felt very comfortable and safe especially during these uncertain times. Not to mention the...
4,J5263IHstephaniem,5,"What a wonderful experience! As nervous as I was to come out to eat for the first time during the pandemic, the staff at Boucherie Union Square put me at ease. The food was delicious, the wine was paired perfectly, and the staff was extremely..."
4,Slobodan R,5,"This is my first dinner after 5 months of isolation. Boucherie never fails! Steak frites, steak tartare, crepes! Hopefully it will stay open for many months to come! THANK YOU, it’s been our pleasure!"
4,nissi4747,5,"Incredible food and service! In the midst of this ridiculous quarantine, it made us feel like we were in the middle of Paris. Get the steak tartare, foie gras, rack of lamb and vegetables if you’re feeling responsible (we opted for the seasonal avocado salad)...."
4,S1074GXkatiec,5,"My friend and I had dinner on the sidewalk outdoor seating on a beautiful summer night, alongside Park Avenue. The tables were separated by partitions and felt very private. We had wine and appetizers, as you now cannot order drinks without food.  We chose the..."
4,Caren J,5,"warm welcoming staff, at the current moment no one can dine inside; however the restaurant is able to create a very nice experience on the sidewalk; there are logo partitions in between tables so that you can feel safe while dining; if you have room..."
